Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Sint Maarten (Dutch part),SXM,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.717239155,3.944941574,9.431270627,6.894108557,7.71140547,6.78837274,6.021840834,5.581550077,6.381342373,4.659783726,4.757789536,6.061926336,4.239543093,3.433514226,3.899711797,3.144119864,,,,,
Turks and Caicos Islands,TCA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,2.606220155,5.399009905,3.902319609,8.390092034,8.70733465,2.797129459,1.05487675,5.188450356,17.51517424,5.389526704,4.1196458,4.240422356,5.868956647,4.311163037,4.308496693,4.10708868,6.704228232,8.03574281,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,3.622736236,9.461656225,12.16408897,24.24733845,18.70576506,8.71691088,9.177445826,18.1261019,18.81574172,16.48634158,23.71384595,28.35287445,29.274394,16.91989532,23.41505926,16.20052713,12.31147343,8.199322923,6.225163485,7.050568197,5.605944144,6.141860859,9.660379282,10.24048188,7.369819827,8.485975162,6.6246448,7.535846194,2.742186334,2.693431889,2.780492949,2.478722166,3.044199143,1.585864918,16.04653396,4.250982731,2.649525124,0.718851329,1.146865659,2.240094941,,
Thailand,THA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,11.95347177,10.45119678,13.68825725,21.07062467,19.66844408,18.86229344,20.26489508,20.60366522,23.98704919,25.69575626,31.89174758,30.09775246,21.90956924,20.17878111,16.34843698,16.9080624,12.97690811,13.73520339,12.95218607,13.37409395,11.58878765,12.63385,15.50699576,18.41276328,21.79070802,16.2754256,25.3848114,23.24548508,15.54158628,10.98769335,13.69651648,9.40100612,11.76610565,7.914072012,6.838893015,4.745814676,3.914927637,5.41997263,4.435486114,5.217693715,
Tajikistan,TJK,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.691984,8.428905895,8.312386388,5.75465396,4.146544357,3.711067844,7.127350715,38.03653657,76.2790128,48.33200709,25.47744156,34.64347359,38.24653238,
Turkmenistan,TKM,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19603925,22.11165149,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,3.21614299,3.548244102,3.501618157,3.998147087,3.059009829,3.486372125,4.351553822,4.693863026,4.458426565,,,,,,,,8.892247905,7.530843373,7.196085286,9.270281141,8.792941487,10.34647087,9.052968793,9.207741284,7.211302114,7.240558199,5.948673062,5.565527738,,,
South Asia (IDA & IBRD),TSA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,7.622039785,13.56978854,15.68688982,14.6177719,16.30436653,16.7918525,18.18844303,21.64612287,25.28692643,27.53725623,31.9842823,32.87761597,24.60749259,24.75091497,27.00917454,26.53479696,21.94564206,23.08107461,20.8698149,18.27225057,17.83856574,17.13006308,16.68949005,17.39614667,21.93809362,14.31415293,15.36549489,14.51446275,15.34650683,13.67967821,15.59688222,12.25626619,7.872434799,10.47697669,10.44930158,11.54159502,11.51964074,11.78878603,8.723293261,
Turkey,TUR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,12.37180596,18.66323092,23.2373475,41.59280419,47.90925204,45.15197036,43.77037037,39.86298388,37.44228052,39.49763403,33.04470528,40.30307436,40.95589232,41.20088861,41.91929825,37.56781439,33.79741336,36.07768347,35.89730146,31.62277539,34.10174529,30.07934069,23.3521647,22.29719061,26.40361497,38.90116658,38.89894151,42.3683322,48.51980227,38.72356131,34.49240435,37.41262014,32.91990296,32.45074174,30.16708562,41.59974587,36.56224934,30.05080543,26.29960579,28.89026666,24.98205049,
Tuvalu,TUV,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,3.759914827,5.392936698,13.80044318,11.53095537,18.22337041,18.8516278,24.94173162,29.49417803,24.59350362,38.99200019,34.4363667,39.18779028,31.92391367,32.95285171,32.8936157,40.44551654,40.12628871,26.81445578,18.94240074,17.43155342,18.84895343,12.64046653,18.97954029,17.8818258,11.92948524,7.824390473,5.322950903,3.919799696,4.4700362,4.363262207,2.531001746,1.562495275,1.140126929,3.098061813,3.036388967,1.9459051,1.908936686,1.862528363,,
Uganda,UGA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,17.35288781,24.94012413,18.20628061,23.40223008,30.33694883,41.67696026,40.71553974,47.93435252,75.66954563,67.07814188,82.89313836,74.52522481,60.06059009,45.81324799,27.81253466,19.9068915,18.12677424,20.1421498,20.79693435,18.52420935,10.56408824,7.059880401,9.799434698,9.803964726,8.853588623,10.78739135,5.521944811,2.624913097,2.339206647,2.11208223,1.818155916,1.471474735,1.355009553,1.570381614,2.073106527,
Ukraine,UKR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.966586812,6.557109073,6.147432512,6.609486667,11.35326044,16.13188389,18.41500127,11.57874653,15.03431706,13.27617694,10.51424904,13.20361193,18.47504579,17.84605643,20.03984346,39.72386251,38.62115551,32.71532921,31.84056817,42.29528306,25.23920378,
Upper middle income,UMC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,29.42312945,25.46094154,25.30930709,26.61069554,28.7969333,24.88540979,27.79859841,23.67061366,19.23426792,18.71680589,19.04715889,18.81825534,17.10268032,17.11366737,19.31702226,20.23298979,20.25034668,23.90482411,21.36895302,20.25327785,19.34065892,16.55910403,13.0340672,13.11200032,11.88256614,9.795314418,8.520672277,9.90078587,8.548037938,7.91407499,8.012015796,7.60228387,7.379535499,
Uruguay,URY,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,0.455782313,0.676646707,1.065656566,1.377245509,3.144080589,2.519458545,3.595598349,4.02905569,3.466173608,3.253759838,2.864670074,3.12716567,3.255461215,4.183655044,4.194195155,6.893617021,7.423585085,6.157094595,6.573827936,7.631528616,7.246076078,7.981393629,7.183968676,6.72288526,6.510123444,7.800218035,10.19787022,11.31753684,14.77964235,12.31897253,13.94015623,17.6633043,18.63765312,18.36595317,18.18301338,15.76755983,,
"Venezuela, RB",VEN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.107491181,7.450569572,9.044861203,9.969813051,7.496241634,6.711919581,6.123510418,3.600637051,2.669004584,2.620361208,2.115098478,2.256055742,1.98258642,2.344898216,2.337235038,3.88330194,3.608148279,3.160021271,4.158488019,
Vanuatu,VUT,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,0.893730874,2.114001435,1.620316947,1.573664359,1.97092364,4.242162337,3.017751249,2.548701413,2.285900563,1.494811269,1.425986996,1.512847163,1.405632037,1.30810912,1.18115517,1.395479343,0.842240221,1.532272915,1.594436303,1.272526927,1.692955335,1.560859786,2.128829061,1.642638894,2.122312342,1.821718074,1.504734372,1.716953202,1.629980337,1.605669817,2.126358059,1.855151462,,
West Bank and Gaza,PSE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,17.52929497,27.27728492,18.51274706,20.67271388,25.62637786,18.33492776,19.37062567,21.03729458,27.91391022,32.32131304,25.1818281,18.93676525,13.89976726,10.61926736,10.74605647,9.860709129,8.723801905,10.07367664,6.574139292,5.763745501,5.43702537,4.644417298,5.740495435,,,,,5.501747419,3.949743301,4.558509966,3.700183817,4.166873263,4.69518827,5.049515159,5.467907011,5.321135676,6.104221906,7.89954344,
"Yemen, Rep.",YEM,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.06794973,14.85799734,10.44392964,8.752708638,5.384548876,4.638627156,3.476675216,3.838037002,11.24822691,6.618627069,5.891519925,6.998823388,4.409822817,4.083300281,4.377556328,3.064840207,2.891747398,3.347682781,2.708034228,3.643815064,2.795011517,2.633356695,2.698847664,2.830287041,2.591724758,
South Africa,ZAF,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.367588654,9.541040281,11.58376788,17.23319185,12.17172588,12.11431373,9.868365439,11.36016037,13.10992523,8.393798924,6.370572666,6.416912269,8.679527142,4.23525075,6.937376703,5.952421357,5.647964371,4.761275015,7.841666023,7.522164392,8.584686128,
"Congo, Dem. Rep.",COD,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.908691707,9.184071245,7.632654615,7.683947225,12.38667301,3.08509445,2.47016998,3.08451771,3.324955254,3.093829318,
Zambia,ZMB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,31.19226728,22.10785975,25.35399101,36.04258594,31.10215054,29.11545969,24.98149671,15.72360535,52.07694384,18.99089799,15.10513272,13.31594812,14.73309347,46.87506914,,,,,,19.37202522,20.95571917,16.48476965,21.24269383,17.36941625,19.78161873,43.54161262,22.23140284,9.997589182,3.171286868,2.370654188,2.953066324,3.482117325,1.858159755,2.348182007,2.214138194,2.843899831,3.704761439,
Zimbabwe,ZWE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,0.589644037,0.809372955,1.183059492,3.802246627,6.427339432,13.21694257,36.90736814,26.15869236,29.04443525,31.13683215,32.28516642,28.48007015,22.37510266,23.14536184,23.1218725,32.29859595,30.99862351,25.20432838,,,,,,,,,,,,,,,,,,,,,
